#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 589: Lone Cone, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lone Cone (589) 
# Colorado  SNOTEL Site - 9730 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 21, 2026, 7:07:29 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2018-12-22,2.9,5.50,26.4,1.9,16.5,0.00
2018-12-23,2.9,5.50,34.3,1.9,21.0,0.00
2018-12-24,3.0,5.50,29.8,12.9,22.6,0.10
2018-12-25,3.2,5.60,35.2,20.7,28.0,0.20
2018-12-26,3.5,5.80,27.5,16.2,21.6,0.50
2018-12-27,4.0,6.30,19.6,2.3,11.1,0.10
2018-12-28,4.1,6.40,20.1,-1.1,8.2,0.10
2018-12-29,4.2,6.50,17.8,-8.7,3.6,0.10
2018-12-30,4.3,6.60,34.5,6.1,14.5,0.00
2018-12-31,4.3,6.60,16.7,9.3,12.6,0.20
2019-01-01,4.6,6.80,14.0,-6.3,6.6,0.40
2019-01-02,5.0,7.20,19.8,-11.4,1.2,0.20
2019-01-03,5.0,7.40,37.2,-2.6,14.2,0.10
2019-01-04,5.1,7.50,41.7,10.8,23.0,0.10
2019-01-05,5.1,7.60,41.9,9.1,25.3,0.10
2019-01-06,5.2,7.70,33.1,17.1,24.3,0.30
2019-01-07,5.9,8.00,25.3,10.6,18.3,0.20
2019-01-08,6.0,8.20,36.0,8.1,20.3,0.10
2019-01-09,6.1,8.30,44.4,16.5,27.1,0.00
2019-01-10,6.1,8.30,41.4,14.0,26.8,0.10
2019-01-11,6.1,8.40,24.8,17.8,21.7,0.00
2019-01-12,6.2,8.40,26.6,3.9,18.0,0.10
2019-01-13,6.4,8.50,28.0,3.0,13.3,0.00
2019-01-14,6.4,8.50,31.5,3.2,16.2,0.20
2019-01-15,6.4,8.70,36.0,13.1,26.6,0.10
2019-01-16,6.6,8.80,30.0,19.2,25.0,0.40
2019-01-17,7.1,9.20,35.2,14.9,26.2,0.20
2019-01-18,7.3,9.40,27.3,12.6,19.6,0.80
2019-01-19,8.2,10.20,29.7,1.4,15.3,0.10
2019-01-20,8.3,10.30,39.2,12.9,25.5,0.10
2019-01-21,8.3,10.40,30.6,16.3,23.2,0.30
2019-01-22,8.8,10.70,19.4,-6.7,8.4,0.10
2019-01-23,8.9,10.80,27.5,-9.2,10.9,0.10
2019-01-24,9.0,10.90,23.5,-0.8,14.4,0.00
2019-01-25,9.0,10.90,24.1,-6.0,10.0,0.00
2019-01-26,9.0,10.90,27.0,-6.3,9.7,0.10
2019-01-27,9.0,11.00,39.2,4.6,18.7,0.00
2019-01-28,9.0,11.00,25.3,-2.2,10.8,0.00
2019-01-29,9.0,11.00,33.1,-0.4,13.5,0.00
2019-01-30,9.0,11.00,34.2,-3.3,12.4,0.00
2019-01-31,9.0,11.00,35.8,1.4,16.2,0.00
2019-02-01,9.0,11.00,38.1,5.0,19.2,0.10
2019-02-02,9.0,11.10,37.8,9.5,27.0,0.10
2019-02-03,9.1,11.20,38.3,25.2,28.8,0.40
2019-02-04,9.8,11.60,34.7,25.0,29.1,0.40
2019-02-05,10.1,12.00,28.4,21.7,24.1,0.40
2019-02-06,10.6,12.40,22.3,5.4,12.9,0.60
2019-02-07,11.3,13.00,16.9,-9.4,1.4,0.10
2019-02-08,11.3,13.10,27.0,-13.0,10.9,0.20
2019-02-09,11.4,13.30,30.4,11.8,21.7,0.00
2019-02-10,11.4,13.30,32.7,10.8,21.6,0.00
2019-02-11,11.4,13.30,22.1,-2.0,10.9,0.00
2019-02-12,11.5,13.30,32.4,-5.1,13.8,0.10
2019-02-13,11.5,13.40,34.5,15.4,26.4,0.50
2019-02-14,12.2,13.90,31.8,25.0,28.8,0.50
2019-02-15,12.8,14.40,35.8,20.7,25.9,0.40
2019-02-16,13.0,14.80,24.3,-6.5,11.7,0.20
2019-02-17,13.3,15.00,21.2,-6.7,7.9,0.10
2019-02-18,13.4,15.10,17.1,0.1,9.9,0.20
2019-02-19,13.7,15.30,13.1,-9.2,4.6,0.10
2019-02-20,13.9,15.40,20.1,-6.2,7.0,0.20
2019-02-21,14.2,15.60,20.3,10.2,15.3,0.40
2019-02-22,14.5,16.00,24.4,12.4,18.3,0.60
2019-02-23,15.1,16.60,22.3,-4.7,9.1,0.10
2019-02-24,15.2,16.70,30.7,-7.2,9.9,0.10
2019-02-25,15.2,16.80,37.8,3.4,19.0,0.00
2019-02-26,15.2,16.80,38.7,5.9,22.5,0.10
2019-02-27,15.2,16.90,45.3,12.4,27.1,0.00
2019-02-28,15.2,16.90,36.7,17.1,27.5,0.00
2019-03-01,15.2,16.90,43.9,27.9,32.4,0.10
2019-03-02,15.4,17.00,35.2,28.2,30.6,0.90
2019-03-03,16.5,17.90,35.1,24.8,28.4,0.50
2019-03-04,17.4,18.40,35.6,5.9,21.7,0.60
2019-03-05,17.6,19.00,44.4,4.1,24.1,0.00
2019-03-06,17.6,19.00,35.8,30.0,33.1,0.30
2019-03-07,18.0,19.30,32.9,26.2,30.0,0.50
2019-03-08,18.7,19.80,34.0,18.3,25.9,0.70
2019-03-09,19.5,20.50,31.8,4.1,19.6,0.00
2019-03-10,19.6,20.50,39.6,19.0,27.1,0.00
2019-03-11,19.6,20.50,36.1,24.6,29.1,0.90
2019-03-12,20.5,21.40,38.8,25.9,32.0,1.40
2019-03-13,21.6,22.80,30.7,12.9,22.1,1.30
2019-03-14,23.0,24.10,30.2,0.7,14.7,0.00
2019-03-15,23.0,24.10,37.2,-1.5,15.3,0.00
2019-03-16,23.0,24.10,41.9,4.3,20.8,0.00
2019-03-17,23.0,24.10,43.5,8.6,24.6,0.00
2019-03-18,23.0,24.10,44.8,12.6,28.2,0.00
2019-03-19,22.7,24.10,40.6,10.0,25.9,0.00
2019-03-20,22.5,24.10,45.9,5.5,27.0,0.00
2019-03-21,22.4,24.10,38.3,21.9,28.8,0.30
2019-03-22,22.9,24.40,36.9,14.9,24.3,0.40
2019-03-23,23.1,24.80,39.0,14.7,26.2,0.10
2019-03-24,23.1,24.90,40.5,13.8,26.4,0.00
2019-03-25,23.1,24.90,46.8,8.8,27.5,0.10
2019-03-26,23.2,25.00,53.4,14.5,37.9,0.00
2019-03-27,23.0,25.00,55.0,29.3,42.1,0.00
2019-03-28,22.8,25.00,50.4,33.4,40.6,0.00
2019-03-29,22.5,25.00,36.3,11.8,26.4,0.00
2019-03-30,22.2,25.00,33.4,9.3,20.7,0.00
2019-03-31,22.3,25.00,32.9,14.0,23.2,0.50
2019-04-01,22.9,25.50,41.9,7.9,25.5,0.10
2019-04-02,22.9,25.60,46.4,16.7,31.3,0.00
2019-04-03,22.9,25.60,44.6,19.4,30.0,0.20
2019-04-04,23.2,25.80,49.6,17.2,34.3,0.10
2019-04-05,23.0,25.90,49.8,24.4,36.7,0.00
2019-04-06,22.6,25.90,49.1,23.2,34.0,0.00
2019-04-07,22.3,25.90,51.6,23.4,36.0,0.10
2019-04-08,21.9,26.00,55.4,21.0,38.1,0.00
2019-04-09,21.7,26.00,51.1,27.7,43.0,0.00
2019-04-10,21.3,26.00,40.8,19.4,27.5,0.40
2019-04-11,22.0,26.40,30.7,8.8,19.0,0.20
2019-04-12,22.1,26.60,38.8,4.1,21.4,0.10
2019-04-13,22.1,26.70,38.7,12.4,23.4,0.00
2019-04-14,22.1,26.70,48.4,11.1,32.2,0.00
2019-04-15,21.8,26.70,50.4,27.5,40.3,0.00
2019-04-16,21.4,26.70,45.9,30.2,37.8,0.00
2019-04-17,21.2,26.70,47.8,26.2,36.1,0.00
2019-04-18,20.7,26.70,50.4,19.4,34.7,0.10
2019-04-19,19.6,26.80,59.0,24.6,40.3,0.00
2019-04-20,18.3,26.80,57.2,27.3,39.0,0.00
2019-04-21,17.8,26.80,52.5,27.1,39.2,0.00
2019-04-22,16.8,26.80,53.1,25.2,38.3,0.00
2019-04-23,16.2,26.80,54.0,29.7,39.9,0.00
2019-04-24,15.5,26.80,54.9,27.3,40.1,0.00
2019-04-25,14.8,26.80,59.7,29.3,42.3,0.00
2019-04-26,13.5,26.80,53.6,30.9,40.5,0.00
2019-04-27,13.0,26.80,56.1,30.7,40.6,0.00
2019-04-28,12.6,26.80,55.0,31.5,42.6,0.00
2019-04-29,11.6,26.80,44.8,31.5,36.9,0.50
2019-04-30,11.6,27.30,38.7,29.3,33.4,0.70
2019-05-01,12.3,28.00,42.3,20.8,30.6,0.80
2019-05-02,12.8,28.80,49.8,20.7,32.9,0.00
2019-05-03,12.7,28.80,53.2,19.4,35.6,0.00
2019-05-04,12.2,28.80,54.0,25.2,38.8,0.00
2019-05-05,11.8,28.80,55.9,29.3,41.2,0.00
2019-05-06,11.2,28.80,57.4,29.1,43.5,0.00
2019-05-07,10.1,28.80,53.2,28.8,40.6,0.00
2019-05-08,8.9,28.80,39.0,29.7,32.7,0.50
2019-05-09,9.4,29.30,39.6,28.8,31.6,0.20
2019-05-10,9.7,29.50,41.2,25.5,32.7,0.40
2019-05-11,9.9,29.90,50.4,23.0,35.8,0.00
2019-05-12,9.4,29.90,55.2,25.7,40.1,0.00
2019-05-13,8.5,29.90,61.3,29.1,43.9,0.00
2019-05-14,6.9,29.90,63.0,31.6,44.8,0.00
2019-05-15,5.8,29.90,61.0,33.4,46.8,0.00
2019-05-16,4.8,29.90,58.8,41.4,49.1,0.00
2019-05-17,3.7,29.90,43.5,25.3,33.4,0.30
2019-05-18,4.1,30.20,43.2,22.5,30.7,0.60
2019-05-19,4.5,30.80,45.0,21.6,34.5,0.10
2019-05-20,4.5,30.90,33.3,19.0,27.3,0.30
2019-05-21,4.7,31.20,44.6,19.2,29.3,0.30
2019-05-22,5.1,31.50,43.5,25.0,32.9,0.10
2019-05-23,5.0,31.60,42.4,25.2,31.5,0.80
2019-05-24,5.6,32.40,47.8,24.4,34.7,0.00
2019-05-25,4.9,32.40,55.8,25.5,42.1,0.10
2019-05-26,3.7,32.50,57.7,31.3,45.3,0.00
2019-05-27,2.9,32.50,48.4,26.6,34.0,0.20
2019-05-28,2.7,32.70,47.3,25.2,32.2,0.20
2019-05-29,2.9,32.90,47.3,22.6,32.7,0.30
2019-05-30,3.1,33.20,56.7,25.3,37.4,0.20
2019-05-31,2.8,33.40,61.0,30.6,44.2,0.20
2019-06-01,1.4,33.60,64.0,33.8,48.9,0.10
2019-06-02,0.5,33.70,63.3,34.5,48.0,0.00
2019-06-03,0.0,33.70,63.0,34.7,47.5,0.00
2019-06-04,0.0,33.70,61.5,33.1,42.6,0.00
2019-06-05,0.0,33.70,60.6,34.9,45.5,0.10
2019-06-06,0.0,33.80,66.9,34.3,49.3,0.10
2019-06-07,0.0,33.90,63.3,36.5,49.5,0.00
2019-06-08,0.0,33.90,63.5,34.2,49.3,0.00
2019-06-09,0.0,33.90,61.0,29.7,44.4,0.00
2019-06-10,0.0,33.90,64.2,28.8,47.7,0.00
2019-06-11,0.0,33.90,65.7,33.4,49.3,0.00
2019-06-12,0.0,33.90,70.9,35.1,52.2,0.00
2019-06-13,0.0,33.90,70.0,37.4,52.9,0.00
2019-06-14,0.0,33.90,68.7,37.0,53.1,0.00
2019-06-15,0.0,33.90,64.8,36.7,47.8,0.00
2019-06-16,0.0,33.90,66.6,36.3,48.9,0.00
2019-06-17,0.0,33.90,63.3,35.8,44.8,0.00
2019-06-18,0.0,33.90,59.7,34.7,44.1,0.00
2019-06-19,0.0,33.90,65.5,35.6,49.8,0.20
2019-06-20,0.0,34.10,68.0,38.5,54.9,0.00
2019-06-21,0.0,34.10,65.1,39.0,52.2,0.00
2019-06-22,0.0,34.10,56.5,28.4,41.7,0.00
2019-06-23,0.0,34.10,52.2,25.2,38.7,0.00
2019-06-24,0.0,34.10,64.8,31.3,47.5,0.00
2019-06-25,0.0,34.10,70.5,36.5,53.2,0.00
2019-06-26,0.0,34.10,70.0,40.6,55.0,0.00
2019-06-27,0.0,34.10,71.6,44.2,58.5,0.00
2019-06-28,0.0,34.10,74.5,48.0,61.3,0.00
2019-06-29,0.0,34.10,73.4,44.4,59.4,0.00
2019-06-30,0.0,34.10,74.8,47.5,59.7,0.00
2019-07-01,0.0,34.10,71.4,43.9,55.9,0.00
2019-07-02,0.0,34.10,73.4,41.9,56.8,0.00
2019-07-03,0.0,34.10,72.0,38.3,55.0,0.00
2019-07-04,0.0,34.10,70.7,37.4,54.1,0.00
2019-07-05,0.0,34.10,72.3,38.5,55.2,0.00
2019-07-06,0.0,34.10,71.8,40.5,55.9,0.00
2019-07-07,0.0,34.10,64.9,45.5,53.6,0.00
2019-07-08,0.0,34.10,67.3,36.9,52.0,0.00
2019-07-09,0.0,34.10,69.4,36.5,53.1,0.00
2019-07-10,0.0,34.10,75.2,37.4,57.2,0.00
2019-07-11,0.0,34.10,76.3,42.6,58.8,0.00
2019-07-12,0.0,34.10,74.7,41.9,58.5,0.00
2019-07-13,0.0,34.10,70.7,45.9,57.7,0.00
2019-07-14,0.0,34.10,72.3,47.7,58.8,0.00
2019-07-15,0.0,34.10,73.2,43.5,58.6,0.00
2019-07-16,0.0,34.10,77.9,45.0,62.1,0.00
2019-07-17,0.0,34.10,74.5,48.0,60.8,0.00
2019-07-18,0.0,34.10,74.1,42.8,58.3,0.00
2019-07-19,0.0,34.10,76.6,44.8,60.4,0.00
2019-07-20,0.0,34.10,75.9,43.0,59.4,0.00
2019-07-21,0.0,34.10,76.6,41.4,59.9,0.00
2019-07-22,0.0,34.10,73.6,47.1,57.4,0.00
2019-07-23,0.0,34.10,73.9,48.2,59.2,0.00
2019-07-24,0.0,34.10,68.7,47.7,55.0,0.00
2019-07-25,0.0,34.10,71.2,45.5,56.1,0.00
2019-07-26,0.0,34.10,68.2,46.2,55.6,0.70
2019-07-27,0.0,34.80,66.2,46.2,54.9,0.30
2019-07-28,0.0,35.10,69.8,45.0,55.9,0.10
2019-07-29,0.0,35.20,74.3,43.5,58.8,0.00
2019-07-30,0.0,35.20,73.0,46.6,60.1,0.00
2019-07-31,0.0,35.20,70.7,48.0,57.9,0.00
2019-08-01,0.0,35.20,70.3,48.0,55.8,0.00
2019-08-02,0.0,35.20,71.8,46.0,57.6,0.20
2019-08-03,0.0,35.40,71.4,48.9,56.1,0.00
2019-08-04,0.0,35.40,68.2,46.4,55.2,0.00
2019-08-05,0.0,35.40,73.2,43.7,55.8,0.20
2019-08-06,0.0,35.60,76.3,44.8,60.4,0.00
2019-08-07,0.0,35.60,68.7,47.5,55.0,0.00
2019-08-08,0.0,35.60,72.3,45.7,57.0,0.10
2019-08-09,0.0,35.70,70.7,44.6,54.9,0.00
2019-08-10,0.0,35.70,71.8,43.2,57.0,0.10
2019-08-11,0.0,35.80,65.7,45.9,53.4,0.00
2019-08-12,0.0,35.80,71.1,42.3,54.3,0.40
2019-08-13,0.0,36.20,70.7,40.5,54.1,0.00
2019-08-14,0.0,36.20,73.9,41.9,56.8,0.00
2019-08-15,0.0,36.20,74.1,40.1,57.0,0.00
2019-08-16,0.0,36.20,74.1,43.5,57.2,0.00
2019-08-17,0.0,36.20,71.6,39.4,55.0,0.00
2019-08-18,0.0,36.20,73.9,40.3,56.7,0.00
2019-08-19,0.0,36.20,75.7,41.9,57.4,0.00
2019-08-20,0.0,36.20,76.6,43.0,58.8,0.00
2019-08-21,0.0,36.20,75.7,45.5,57.6,0.00
2019-08-22,0.0,36.20,72.3,42.4,56.8,0.00
2019-08-23,0.0,36.20,72.5,41.9,55.6,0.00
2019-08-24,0.0,36.20,73.6,39.9,56.1,0.00
2019-08-25,0.0,36.20,76.5,41.9,58.5,0.00
2019-08-26,0.0,36.20,75.2,44.1,57.7,0.00
2019-08-27,0.0,36.20,73.6,39.2,55.0,0.00
2019-08-28,0.0,36.20,67.8,41.9,52.0,0.00
2019-08-29,0.0,36.20,75.7,40.5,55.0,0.00
2019-08-30,0.0,36.20,74.7,40.5,56.7,0.00
2019-08-31,0.0,36.20,76.1,42.6,57.6,0.00
2019-09-01,0.0,36.20,77.0,43.7,59.0,0.00
2019-09-02,0.0,36.20,76.5,45.7,59.0,0.00
2019-09-03,0.0,36.20,79.9,44.4,58.6,0.00
2019-09-04,0.0,36.20,75.6,45.5,57.0,0.10
2019-09-05,0.0,36.30,75.6,43.2,57.0,0.00
2019-09-06,0.0,36.30,76.5,47.7,59.5,0.00
2019-09-07,0.0,36.30,71.1,44.8,55.6,0.00
2019-09-08,0.0,36.30,65.7,38.3,54.7,0.00
2019-09-09,0.0,36.30,67.1,30.4,49.3,0.00
2019-09-10,0.0,36.30,64.2,46.0,52.0,0.10
2019-09-11,0.0,36.40,60.1,36.0,49.5,0.00
2019-09-12,0.0,36.40,60.4,28.8,42.4,0.00
2019-09-13,0.0,36.40,70.0,27.3,47.3,0.00
2019-09-14,0.0,36.40,70.0,31.5,50.4,0.00
2019-09-15,0.0,36.40,59.0,36.3,48.2,0.00
2019-09-16,0.0,36.40,63.1,42.6,51.1,0.00
2019-09-17,0.0,36.40,61.3,41.4,50.4,0.00
2019-09-18,0.0,36.40,63.5,38.1,52.2,0.00
2019-09-19,0.0,36.40,66.2,42.6,54.0,0.00
2019-09-20,0.0,36.40,60.1,30.2,48.0,0.10
2019-09-21,0.0,36.50,60.4,26.4,40.8,0.00
2019-09-22,0.0,36.50,63.7,27.5,42.8,0.00
2019-09-23,0.0,36.50,58.3,31.5,44.2,0.00
2019-09-24,0.0,36.50,63.1,29.3,44.8,0.00
2019-09-25,0.0,36.50,66.9,32.9,48.6,0.00
2019-09-26,0.0,36.50,67.1,33.1,49.8,0.00
2019-09-27,0.0,36.50,64.8,39.6,50.2,0.00
2019-09-28,0.0,36.50,64.2,46.4,54.1,0.00
2019-09-29,0.0,36.50,59.5,44.8,50.7,0.00
2019-09-30,0.0,36.50,61.7,43.9,51.8,0.00
2019-10-01,0.0,0.00,61.9,40.3,50.9,0.00
2019-10-02,0.0,0.00,56.8,27.1,40.8,0.00
2019-10-03,0.0,0.00,63.7,36.1,49.8,0.00
2019-10-04,0.0,0.00,59.0,33.1,48.6,0.00
2019-10-05,0.0,0.00,59.7,27.1,39.6,0.00
2019-10-06,0.0,0.00,52.0,23.9,35.8,0.00
2019-10-07,0.0,0.00,63.0,23.9,40.3,0.00
2019-10-08,0.0,0.00,61.2,27.3,41.2,0.00
2019-10-09,0.0,0.00,57.6,28.8,45.3,0.00
2019-10-10,0.0,0.00,35.6,8.2,23.4,0.00
2019-10-11,0.0,0.00,43.9,5.0,24.3,0.10
2019-10-12,0.0,0.10,52.5,12.4,29.8,0.00
2019-10-13,0.0,0.10,57.4,14.5,34.3,0.00
2019-10-14,0.0,0.10,54.3,25.9,37.9,0.00
2019-10-15,0.0,0.10,55.2,20.3,36.0,0.00
2019-10-16,0.0,0.10,61.3,24.8,40.3,0.00
2019-10-17,0.0,0.10,59.2,26.6,47.3,0.00
2019-10-18,0.0,0.10,48.4,19.8,34.3,0.00
2019-10-19,0.0,0.10,46.8,16.9,33.1,0.00
2019-10-20,0.0,0.10,34.3,11.1,22.6,0.20
2019-10-21,0.2,0.30,36.0,8.6,23.0,0.00
2019-10-22,0.2,0.30,45.7,13.1,28.4,0.00
2019-10-23,0.1,0.30,47.5,18.3,31.5,0.00
2019-10-24,0.1,0.30,32.7,15.8,22.6,0.00
2019-10-25,0.0,0.30,50.9,14.5,31.5,0.00
2019-10-26,0.0,0.30,55.0,22.5,38.8,0.00
2019-10-27,0.0,0.30,48.0,18.3,36.7,0.00
2019-10-28,0.0,0.30,22.3,11.1,17.6,0.30
2019-10-29,0.3,0.60,28.8,6.8,19.6,0.00
2019-10-30,0.3,0.60,14.4,-6.5,2.1,0.00
2019-10-31,0.3,0.60,41.4,-0.2,21.6,0.10
2019-11-01,0.4,0.70,39.6,13.3,23.9,0.00
2019-11-02,0.4,0.70,45.0,9.5,25.5,0.00
2019-11-03,0.4,0.70,49.5,15.8,30.0,0.00
2019-11-04,0.4,0.70,46.8,20.5,30.9,0.00
2019-11-05,0.4,0.70,50.4,19.2,31.6,0.00
2019-11-06,0.4,0.70,49.5,19.8,32.2,0.00
2019-11-07,0.4,0.70,48.4,20.3,30.7,0.00
2019-11-08,0.4,0.70,48.2,16.3,31.3,0.00
2019-11-09,0.4,0.70,56.7,25.2,36.5,0.00
2019-11-10,0.4,0.70,50.7,25.2,34.2,0.00
2019-11-11,0.4,0.70,41.9,15.6,26.8,0.00
2019-11-12,0.4,0.70,42.6,14.5,27.0,0.00
2019-11-13,0.4,0.70,45.5,17.8,29.3,0.00
2019-11-14,0.4,0.70,48.4,19.2,31.3,0.00
2019-11-15,0.4,0.70,50.4,21.2,34.0,0.00
2019-11-16,0.3,0.70,45.5,19.9,32.0,0.00
2019-11-17,0.3,0.70,45.9,17.6,29.8,0.00
2019-11-18,0.3,0.70,48.9,21.4,31.8,0.00
2019-11-19,0.3,0.70,50.9,20.7,34.9,0.10
2019-11-20,0.4,0.80,39.6,30.6,34.3,0.20
2019-11-21,0.5,1.00,33.4,23.4,27.5,0.60
2019-11-22,1.2,1.60,27.9,19.0,24.1,0.00
2019-11-23,1.2,1.60,34.9,9.5,18.7,0.00
2019-11-24,1.2,1.60,37.0,8.2,19.2,0.20
2019-11-25,1.3,1.80,34.3,10.6,23.2,0.20
2019-11-26,1.7,2.00,14.9,-8.1,7.3,0.30
2019-11-27,2.0,2.30,28.2,8.4,22.5,0.10
2019-11-28,2.1,2.40,34.7,27.5,30.2,0.00
2019-11-29,2.1,2.40,32.5,10.2,22.6,0.70
2019-11-30,3.0,3.10,16.9,-2.2,8.2,0.20
2019-12-01,3.2,3.30,30.6,-0.4,17.2,0.10
2019-12-02,3.3,3.40,39.4,17.6,25.9,0.00
2019-12-03,3.3,3.40,37.0,14.7,24.3,0.00
2019-12-04,3.3,3.40,38.8,18.3,29.5,0.20
2019-12-05,3.5,3.60,32.5,9.5,23.7,0.30
2019-12-06,3.8,3.90,35.1,7.3,19.9,0.00
2019-12-07,3.8,3.90,38.7,15.1,28.4,0.10
2019-12-08,3.9,4.00,32.4,21.2,28.2,1.00
2019-12-09,4.9,5.00,26.8,5.9,19.0,0.00
2019-12-10,4.9,5.00,30.7,0.9,13.5,0.00
2019-12-11,4.9,5.00,34.0,4.3,18.9,0.00
2019-12-12,4.9,5.00,36.1,8.8,24.4,0.00
2019-12-13,4.9,5.00,31.6,23.5,27.7,0.10
2019-12-14,5.0,5.10,32.5,17.6,26.4,0.20
2019-12-15,5.3,5.30,23.5,3.2,15.6,0.30
2019-12-16,5.6,5.60,10.9,-13.4,-0.4,0.00
2019-12-17,5.6,5.60,21.7,-14.8,3.2,0.10
2019-12-18,5.7,5.70,36.0,1.6,18.3,0.00
2019-12-19,5.7,5.70,27.1,-1.8,13.3,0.00
2019-12-20,5.7,5.70,36.1,-2.2,15.3,0.00
2019-12-21,5.7,5.70,42.1,11.3,23.2,0.00
2019-12-22,5.7,5.70,46.2,12.0,29.1,0.00
2019-12-23,5.7,5.70,43.7,21.2,33.3,0.00
2019-12-24,5.7,5.70,36.7,25.2,28.8,0.20
2019-12-25,5.9,5.90,25.3,9.9,19.2,0.20
2019-12-26,6.2,6.10,23.9,4.5,15.1,0.10
2019-12-27,6.3,6.20,29.8,17.2,23.0,0.30
2019-12-28,6.7,6.50,18.3,0.7,11.7,0.10
2019-12-29,6.8,6.60,9.3,-10.7,0.7,0.00
2019-12-30,6.8,6.60,18.9,-6.3,4.6,0.00
2019-12-31,6.8,6.60,29.3,-3.3,10.2,0.00
2020-01-01,6.8,6.60,29.7,6.1,18.3,0.30
2020-01-02,7.1,6.90,20.5,-4.4,10.9,0.00
2020-01-03,7.1,6.90,28.2,-5.3,11.1,0.00
2020-01-04,7.1,6.90,40.3,9.5,23.4,0.10
2020-01-05,7.2,7.00,37.4,3.4,19.2,0.00
2020-01-06,7.2,7.00,25.0,-5.3,8.6,0.00
2020-01-07,7.2,7.00,35.1,5.0,17.2,0.00
2020-01-08,7.2,7.00,36.9,8.4,25.0,0.00
2020-01-09,7.2,7.00,23.4,4.3,14.5,0.10
2020-01-10,7.3,7.10,16.9,-4.5,6.3,0.00
2020-01-11,7.4,7.10,25.5,1.0,12.9,0.20
2020-01-12,7.5,7.30,22.3,-2.0,12.2,0.00
2020-01-13,7.5,7.30,23.5,16.0,18.9,0.10
2020-01-14,7.6,7.40,33.4,11.5,24.8,0.00
2020-01-15,7.6,7.40,35.8,8.2,21.6,0.00
2020-01-16,7.6,7.40,38.8,26.8,31.3,0.10
2020-01-17,7.7,7.50,28.2,-4.2,16.0,0.20
2020-01-18,7.9,7.70,34.3,-2.2,15.1,0.00
2020-01-19,7.9,7.70,,,,0.10
2020-01-20,8.0,7.80,43.9,7.7,26.2,0.00
2020-01-21,8.0,7.80,35.2,24.8,28.8,0.40
2020-01-22,8.4,8.20,28.8,20.7,23.5,0.00
2020-01-23,8.4,8.20,33.3,7.9,21.6,0.00
2020-01-24,8.4,8.20,38.5,8.8,21.6,0.00
2020-01-25,8.4,8.20,33.8,10.9,21.4,0.00
2020-01-26,8.4,8.20,40.3,11.3,24.6,0.00
2020-01-27,8.4,8.20,29.3,13.8,22.3,0.30
2020-01-28,8.8,8.50,32.5,-1.7,14.9,0.00
